1	0
2	-0.000125016
3	1.03304
4	0.710881
5	0.905246
6	1.5012
7	4.11098
8	5.44278
9	4.65461
10	5.24938
11	3.93243
12	1.66658
13	1.11632
14	1.25138
15	1.81742
16	2.82382
17	4.40644
18	8.38226
19	15.7764
20	17.1866
21	8.56595
22	2.22296
23	0.774869
24	0.603547
25	0.681505
26	0.875693
27	1.26186
28	1.74085
29	1.50219
30	0.955952
31	0.457888
32	0.428247
33	0.406624
34	0.403889
35	0.370151
36	0.476286
37	0.59828
38	0.74677
39	0.600097
40	0.51615
41	0.369613
42	0.361054
43	0.434646
44	0.401213
45	0.402435
46	0.477447
47	0.358412
48	0.35578
49	0.351128
50	0.440349
51	0.323235
52	0.360358
53	0.374237
54	0.413704
55	0.467377
56	0.424923
57	0.521067
58	0.489152
59	0.597597
60	0.598906
61	0.621403
62	0.634533
63	0.619429
64	0.632916
65	0.725782
66	0.662592
67	0.755295
68	0.715909
69	0.694549
70	0.67941
71	0.599253
72	0.651294
73	0.676826
74	0.5777
75	0.611127
76	0.595712
77	0.603456
78	0.610605
79	0.62353
80	0.587678
81	0.621309
82	0.644456
83	0.606068
84	0.565045
85	0.583396
86	0.626122
87	0.606116
88	0.550391
89	0.607991
90	0.593582
91	0.599877
92	0.57394
93	0.594246
94	0.591903
95	0.525826
96	0.579372
97	0.554371
98	0.614264
99	0.61129
100	0.600573
101	0.596237
102	0.594763
103	0.582602
104	0.543773
105	0.555363
106	0.532304
107	0.536725
108	0.554407
109	0.571984
110	0.569699
111	0.607252
112	0.562125
113	0.592663
114	0.544105
115	0.57913
116	0.56354
117	0.546786
118	0.581291
119	0.581782
120	0.591136
121	0.570226
122	0.530205
123	0.568594
124	0.588839
125	0.592114
126	0.573152
127	0.558797
128	0.585473
129	0.578588
130	0.561828
131	0.529412
132	0.510362
133	0.494871
134	0.495504
135	0.46523
136	0.442916
137	0.427044
138	0.388456
139	0.38877
140	0.350142
141	0.305374
142	0.265377
143	0.200112
144	0.148445
145	0.0984368
146	0.0532986
147	-0.0550512
148	-0.114363
149	-0.166801
150	-0.176705
151	-0.213968
152	-0.187636
153	-0.133358
154	-0.0698873
155	-0.0452992
156	0.0166845
157	0.0764031
158	0.163256
159	0.196843
160	0.242093
161	0.295963
162	0.296919
163	0.311822
164	0.342792
165	0.356096
166	0.35357
167	0.346846
168	0.369544
169	0.355633
170	0.362896
171	0.336601
172	0.356142
173	0.349676
174	0.362958
175	0.396152
176	0.368011
177	0.377949
178	0.434484
179	0.491317
180	0.58032
181	0.691198
182	0.835019
183	1.05375
184	1.30117
185	1.59465
186	1.89661
187	2.22879
188	2.56726
189	2.82115
190	3.05883
191	3.2499
192	3.29091
193	3.25289
194	3.17589
195	2.88464
196	2.5864
197	2.28302
198	1.91108
199	1.56225
200	1.28362
201	1.01224
202	0.782014
203	0.631189
204	0.508754
205	0.39697
206	0.348991
207	0.300235
208	0.291983
209	0.260876
210	0.263455
211	0.253768
212	0.232526
213	0.24076
214	0.258858
215	0.249819
216	0.261051
217	0.251412
218	0.251174
219	0.262033
220	0.272488
221	0.273174
222	0.23975
223	0.251249
224	0.251639
225	0.271282
226	0.259477
227	0.268455
228	0.290564
229	0.266385
230	0.29962
231	0.282094
232	0.314343
233	0.324444
234	0.354025
235	0.350209
236	0.373295
237	0.374601
238	0.421742
239	0.403338
240	0.41411
241	0.413093
242	0.425411
243	0.424615
244	0.39361
245	0.407548
246	0.395941
247	0.375368
248	0.36825
249	0.341358
250	0.327039
251	0.306385
252	0.325291
253	0.318521
254	0.311551
255	0.306809
256	0.289783
257	0.281549
258	0.299448
259	0.300713
260	0.290176
261	0.285713
262	0.282288
263	0.293493
264	0.266832
265	0.258863
266	0.271278
267	0.278128
268	0.235251
269	0.212515
270	0.241554
271	0.222409
272	0.218257
273	0.221364
274	0.216872
275	0.22012
276	0.201378
277	0.182463
278	0.179151
279	0.181852
280	0.181988
281	0.158231
282	0.167244
283	0.17121
284	0.16424
285	0.14995
286	0.153604
287	0.171194
288	0.149281
289	0.14143
290	0.14653
291	0.14607
292	0.151864
293	0.145389
294	0.156711
295	0.16498
296	0.168972
297	0.167855
298	0.167172
299	0.155254
300	0.165162
301	0.174266
302	0.157914
303	0.150087
304	0.180106
305	0.177199
306	0.169529
307	0.17578
308	0.182057
309	0.185613
310	0.164789
311	0.175494
312	0.179984
313	0.178981
314	0.16693
315	0.181958
316	0.185189
317	0.197057
318	0.204151
319	0.203134
320	0.246129
321	0.235145
322	0.280252
323	0.304244
324	0.370494
325	0.395993
326	0.464328
327	0.512219
328	0.585075
329	0.671985
330	0.748621
331	0.807029
332	0.873378
333	0.925689
334	0.971749
335	1.01641
336	1.02811
337	1.01277
338	0.995623
339	0.986208
340	0.920333
341	0.893867
342	0.793177
343	0.743424
344	0.65308
345	0.581628
346	0.50269
347	0.405388
348	0.344259
349	0.28153
350	0.237664
351	0.180492
352	0.14229
353	0.101004
354	0.0740403
355	0.0465595
356	0.0209127
357	0.0122924
358	-0.00303229
359	-0.0390464
360	-0.0399913
361	-0.0441686
362	-0.0570535
363	-0.0563521
364	-0.0648034
365	-0.0618548
366	-0.0434558
367	-0.0347157
368	0.00186657
369	0.0431994
370	0.099968
371	0.151828
372	0.212345
373	0.277486
374	0.357816
375	0.415974
376	0.527167
377	0.576774
378	0.625929
379	0.68566
380	0.731618
381	0.73915
382	0.793894
383	0.79613
384	0.77608
385	0.741739
386	0.715289
387	0.675331
388	0.618972
389	0.565009
390	0.510171
391	0.454478
392	0.408694
393	0.357882
394	0.308199
395	0.255876
396	0.19413
397	0.19135
398	0.164282
399	0.11971
400	0.111093
401	0.103071
402	0.0753106
403	0.0794539
404	0.0781224
405	0.0719534
406	0.0623996
407	0.0697794
408	0.0693147
409	0.067763
