428	1906
429	1701
430	1522
431	1280
432	1065
433	941
434	872
435	819
436	763
437	702
438	683
439	711
440	730
441	758
442	817
443	856
444	972
445	1058
446	1171
447	1297
448	1436
449	1749
450	1851
451	2199
452	2436
453	2690
454	3042
455	3512
456	3828
457	4333
458	4578
459	5034
460	5346
461	5665
462	5826
463	6185
464	6435
465	6559
466	6617
467	6686
468	6506
469	6421
470	6222
471	6068
472	5715
473	5257
474	5093
475	4848
476	4453
477	3990
478	3604
479	3273
480	2943
481	2562
482	2290
483	1985
484	1814
485	1488
486	1392
487	1151
488	998
489	935
490	776
491	724
492	664
493	569
494	637
495	532
496	476
497	473
498	503
499	464
500	473
501	441
502	448
503	446
504	462
505	469
506	429
507	492
508	464
509	480
510	489
511	464
512	427
513	472
514	446
515	462
516	453
517	453
518	405
519	463
520	428
521	424
522	415
523	447
524	402
525	420
526	414
527	373
528	377
529	387
530	372
531	376
532	365
533	344
534	351
535	359
536	345
537	343
538	342
539	351
540	318
541	302
542	352
543	293
544	351
545	364
546	336
547	332
548	348
549	332
550	367
551	349
552	345
553	339
554	325
555	336
556	328
557	320
558	334
559	318
560	339
561	319
562	318
563	317
564	310
565	325
566	328
567	314
568	342
569	319
570	333
571	335
572	305
573	337
574	320
575	311
576	296
577	293
578	312
579	338
580	325
581	307
582	281
583	329
584	298
585	318
586	272
587	318
588	287
589	288
590	308
591	318
592	280
593	278
594	287
595	266
596	298
597	282
598	296
599	261
600	290
601	313
602	287
603	273
604	300
605	291
606	258
607	269
608	296
609	302
610	275
611	286
612	272
613	289
614	272
615	306
616	257
617	267
618	325
619	293
620	264
621	285
622	274
623	276
624	260
625	318
626	276
627	299
628	268
629	245
630	242
631	289
632	269
633	275
634	253
635	275
636	287
637	274
638	244
639	266
640	250
641	271
642	254
643	240
644	241
645	257
646	267
647	296
648	286
649	257
650	265
651	244
652	233
653	214
654	271
655	221
656	232
657	220
658	235
659	260
660	236
661	237
662	222
663	247
664	226
665	251
666	242
667	240
668	225
669	215
670	249
671	241
672	248
673	230
674	252
675	251
676	189
677	223
678	208
679	211
680	222
681	230
682	253
683	245
684	239
685	263
686	217
687	216
688	208
689	224
690	228
691	252
692	223
693	209
694	225
695	216
696	252
697	232
698	228
699	232
700	226
701	220
702	237
703	218
704	221
705	228
706	230
707	227
708	224
709	202
710	223
711	234
712	230
713	225
714	228
715	226
716	222
717	232
718	209
719	209
720	234
721	235
722	244
723	215
724	206
725	228
726	224
727	247
728	219
729	211
730	210
731	204
732	213
733	210
734	212
735	210
736	219
737	214
738	212
739	177
740	222
741	196
742	208
743	250
744	188
745	209
746	217
747	204
748	210
749	194
750	212
751	219
752	178
753	213
754	210
755	214
756	206
757	199
758	227
759	208
760	202
761	219
762	205
763	190
764	213
765	198
766	230
767	237
768	218
769	221
770	212
771	210
772	231
773	218
774	224
775	223
776	229
777	211
778	207
779	231
780	194
781	209
782	215
783	219
784	235
785	217
786	231
787	222
788	216
789	219
790	218
791	196
792	218
793	218
794	210
795	204
796	217
797	220
798	200
799	189
800	159
801	222
802	218
803	188
804	181
805	159
806	182
807	168
808	154
809	155
810	163
811	151
812	145
813	146
814	149
815	124
816	141
817	141
818	109
819	119
820	97
821	124
822	101
823	97
824	94
825	83
826	81
827	93
828	93
829	81
830	86
831	91
832	75
833	66
834	74
835	71
836	54
837	63
838	52
839	63
840	54
841	45
842	58
843	39
844	62
845	45
846	53
847	58
848	44
849	50
850	50
851	54
852	50
853	46
854	36
855	40
856	46
857	42
858	49
859	45
860	45
861	63
862	89
863	76
864	79
865	84
866	65
867	86
868	111
869	86
870	116
871	150
872	172
873	166
874	190
875	178
876	210
877	235
878	200
879	239
880	287
881	294
882	307
883	369
884	382
885	339
886	407
887	381
888	402
889	396
890	410
891	383
892	440
893	453
894	409
895	418
896	453
897	444
898	423
899	429
900	378
901	372
902	356
903	317
904	340
905	335
906	327
907	257
908	277
909	238
910	223
911	218
912	193
913	170
914	137
915	152
916	126
917	138
918	109
919	99
920	99
921	68
922	78
923	68
924	63
925	57
926	31
927	32
928	53
929	26
930	30
931	32
932	23
933	23
934	22
935	31
936	24
937	20
938	20
939	19
940	13
941	16
942	17
943	13
944	14
945	13
946	13
947	5
948	10
949	9
950	8
951	10
952	12
953	7
954	9
955	12
956	17
957	9
958	7
959	3
960	8
961	10
962	10
963	8
964	10
965	7
966	7
967	12
968	9
969	10
970	12
971	8
972	9
973	8
974	9
975	3
976	5
977	7
978	3
979	6
980	3
981	8
982	7
983	7
984	5
985	2
986	7
987	5
988	7
989	2
990	8
991	2
992	4
993	7
994	8
995	5
996	8
997	7
998	10
999	5
1000	4
1001	1
1002	4
1003	6
1004	4
1005	4
1006	3
1007	4
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
